count,goodreads_book_id,tag_id
11,16131025,10197
11,16131025,711
11,16131025,4068
11,16131025,28945
1513,16131032,8717
1440,16131032,26837
1200,16131032,26771
333,16131032,11743
326,16131032,26894
318,16131032,28247
167,16131032,11557
356,16131072,8717
327,16131072,16095
137,16131072,20939
72,16131072,11743
64,16131072,30358
55,16131072,23106
973,16131077,8717
676,16131077,11743
578,16131077,20939
468,16131077,30358
419,16131077,30464
388,16131077,14821
331,16131077,26837
282,16131077,8517
265,16131077,11305
240,16131077,26771
158,16131077,11557
150,16131077,17213
141,16131077,20994
693,16131193,21689
302,16131193,14552
280,16131193,21773
199,16131193,4605
184,16131193,4949
70,16131193,3389
70,16131193,18045
67,16131193,28235
65,16131193,14467
53,16131193,3392
53,16131193,3371
52,16131193,19733
51,16131193,17213
49,16131193,2305
47,16131193,1642
45,16131193,4615
34,16131193,1416
34,16131193,26816
33,16131193,4594
30,16131193,5207
28,16131193,9484
27,16131193,22743
27,16131193,3379
26,16131193,5051
25,16131193,11557
25,16131193,3377
25,16131193,9477
21,16131193,8717
21,16131193,11743
21,16131193,19742
19,16131193,3286
18,16131193,12600
18,16131193,14487
18,16131193,30755
18,16131193,21128
17,16131193,32686
17,16131193,8346
17,16131193,1668
16,16131193,21685
15,16131193,12048
14,16131193,32586
14,16131193,31505
2961,16131484,8717
1785,16131484,33114
1373,16131484,11557
1214,16131484,26771
1058,16131484,10064
1044,16131484,26837
950,16131484,5207
796,16131484,10059
586,16131484,2056
534,16131484,27199
523,16131484,22743
333,16131484,24051
325,16131484,11743
293,16131484,26138
284,16131484,11305
899,16131489,33114
588,16131489,26771
542,16131489,26837
505,16131489,10064
369,16131489,10059
332,16131489,27199
325,16131489,5207
317,16131489,11557
282,16131489,2056
207,16131489,22743
173,16131489,11743
163,16131489,833
150,16131489,11305
143,16131489,24051
121,16131489,26138
98,16131489,3389
88,16131489,22753
85,16131489,831
74,16131489,3392
71,16131489,2768
68,16131489,29612
64,16131489,9638
61,16131489,29452
61,16131489,18045
60,16131489,3371
56,16131489,29316
55,16131489,20774
55,16131489,21274
52,16131489,832
50,16131489,26894
50,16131489,27313
48,16131489,8717
48,16131489,29045
47,16131489,1691
44,16131489,1540
41,16131489,22973
39,16131489,805
38,16131489,18608
36,16131489,33012
36,16131489,829
36,16131489,30516
35,16131489,21971
34,16131489,11988
34,16131489,7857
33,16131489,11590
33,16131489,2766
32,16131489,26785
32,16131489,5393
31,16131489,17213
31,16131489,10197
30,16131489,28953
29,16131489,10210
29,16131489,3379
29,16131489,31232
29,16131489,2048
28,16131489,25167
27,16131489,20731
27,16131489,21947
26,16131489,3377
26,16131489,27170
26,16131489,25917
897,16134551,11557
774,16134551,8717
541,16134551,26138
464,16134551,21387
303,16134551,33114
236,16134551,27199
213,16134551,17213
203,16134551,14370
197,16134551,8055
118,16134551,8076
90,16134551,30427
80,16134551,2136
77,16134551,11590
74,16134551,9638
72,16134551,3783
59,16134551,3786
57,16134551,10210
56,16134551,28422
49,16134551,10197
48,16134551,1128
44,16134551,12334
43,16134551,11497
43,16134551,4942
40,16134551,9886
39,16134551,5207
1078,16134782,11557
869,16134782,26138
852,16134782,8717
685,16134782,4055
557,16134782,10825
327,16134782,27199
275,16134782,8055
251,16134782,8076
241,16134782,1642
238,16134782,2136
222,16134782,17213
204,16134782,10824
158,16134782,10817
129,16134782,21387
101,16134782,9638
84,16134782,1499
83,16134782,11590
81,16134782,10197
78,16134782,11497
77,16134782,4542
73,16134782,2138
69,16134782,28612
69,16134782,24793
63,16134782,1128
60,16134782,10210
54,16134782,2132
52,16134782,1679
50,16134782,8922
47,16134782,31593
46,16134782,9477
44,16134782,31934
42,16134782,1078
41,16134782,9886
41,16134782,27975
39,16134782,14903
38,16134782,20824
37,16134782,23037
37,16134782,10093
36,16134782,11743
36,16134782,14894
36,16134782,4546
35,16134782,5207
35,16134782,4942
34,16134782,10094
33,16134782,12035
33,16134782,31930
33,16134782,7511
32,16134782,1659
32,16134782,25974
31,16134782,3389
31,16134782,11550
31,16134782,31232
31,16134782,6750
30,16134782,11491
30,16134782,11595
30,16134782,722
29,16134782,22743
29,16134782,18640
28,16134782,3358
28,16134782,19524
27,16134782,11978
27,16134782,22333
26,16134782,2104
26,16134782,17304
26,16134782,15646
25,16134782,11505
25,16134782,26150
25,16134782,10826
24,16134782,1120
24,16134782,18680
24,16134782,27391
24,16134782,3786
23,16134782,4944
23,16134782,17906
22,16134782,17217
597,16136599,8717
322,16136599,14917
272,16136599,31745
258,16136599,33114
192,16136599,11305
127,16136599,11557
124,16136599,22973
122,16136599,5207
118,16136599,22743
111,16136599,31723
110,16136599,27199
907,16136959,11557
576,16136959,26138
557,16136959,4055
414,16136959,10825
256,16136959,27199
230,16136959,8717
193,16136959,2136
190,16136959,8076
174,16136959,8055
157,16136959,1642
113,16136959,10817
101,16136959,17213
79,16136959,21387
71,16136959,4542
65,16136959,24793
62,16136959,11497
56,16136959,11590
55,16136959,2138
50,16136959,28612
49,16136959,10197
47,16136959,1499
46,16136959,1128
45,16136959,1679
45,16136959,31593
38,16136959,10210
38,16136959,1078
35,16136959,2132
32,16136959,8922
31,16136959,20824
29,16136959,23037
29,16136959,27975
29,16136959,14894
29,16136959,4546
28,16136959,722
28,16136959,25974
27,16136959,11595
27,16136959,18640
26,16136959,10094
26,16136959,4944
26,16136959,10824
26,16136959,4942
25,16136959,6750
24,16136959,11743
24,16136959,11491
24,16136959,9638
24,16136959,14903
23,16136959,11550
23,16136959,18680
23,16136959,9886
23,16136959,7511
22,16136959,3389
22,16136959,11505
22,16136959,10093
22,16136959,31232
21,16136959,5207
21,16136959,22743
21,16136959,1659
21,16136959,11978
20,16136959,2104
20,16136959,1120
20,16136959,3358
20,16136959,17304
19,16136959,2538
19,16136959,1076
1158,16138688,14487
941,16138688,8717
393,16138688,11743
198,16138688,4949
175,16138688,14467
138,16138688,12452
867,16139641,11557
522,16139641,26138
496,16139641,4055
364,16139641,10825
256,16139641,27199
203,16139641,8717
180,16139641,2136
166,16139641,8076
146,16139641,8055
139,16139641,1642
134,16139641,10824
100,16139641,10817
87,16139641,17213
74,16139641,21387
64,16139641,24793
63,16139641,4542
61,16139641,11497
56,16139641,11590
49,16139641,2138
48,16139641,1128
48,16139641,1499
46,16139641,28612
44,16139641,31593
43,16139641,10197
38,16139641,1679
1564,16140036,8717
1378,16140036,11557
800,16140036,26138
509,16140036,10825
303,16140036,27199
264,16140036,8076
932,16140408,26138
817,16140408,11557
460,16140408,21387
410,16140408,8076
403,16140408,8717
337,16140408,8055
1478,16141924,8717
1052,16141924,15048
900,16141924,21689
397,16141924,21773
345,16141924,19733
334,16141924,3389
319,16141924,7725
301,16141924,3392
230,16141924,23005
229,16141924,3371
168,16141924,4605
146,16141924,19742
133,16141924,12680
110,16141924,3379
106,16141924,3377
1641,16142053,8717
1550,16142053,21689
768,16142053,21773
615,16142053,25647
253,16142053,14552
141,16142053,11557
2160,16143347,20939
1799,16143347,11743
960,16143347,26138
728,16143347,4949
692,16143347,22743
618,16143347,11590
589,16143347,25438
488,16143347,17213
385,16143347,29452
368,16143347,22753
336,16143347,10197
329,16143347,3389
328,16143347,33012
315,16143347,751
298,16143347,11221
266,16143347,12600
263,16143347,3392
249,16143347,7852
248,16143347,28525
238,16143347,29076
234,16143347,10210
210,16143347,783
207,16143347,3371
205,16143347,30358
202,16143347,18851
185,16143347,33124
185,16143347,20994
184,16143347,28945
182,16143347,32586
179,16143347,9638
175,16143347,19788
169,16143347,25167
157,16143347,25436
154,16143347,20774
154,16143347,8067
152,16143347,9886
151,16143347,33023
144,16143347,28974
139,16143347,1128
138,16143347,736
136,16143347,25822
135,16143347,32996
133,16143347,10644
131,16143347,2852
123,16143347,10093
121,16143347,28528
121,16143347,31576
120,16143347,28532
118,16143347,9147
118,16143347,831
117,16143347,28951
116,16143347,9477
113,16143347,19786
110,16143347,22034
109,16143347,21339
108,16143347,18054
107,16143347,3379
107,16143347,766
106,16143347,19524
105,16143347,2104
105,16143347,29316
103,16143347,1078
101,16143347,11497
101,16143347,22352
100,16143347,11491
96,16143347,11505
96,16143347,781
95,16143347,5051
94,16143347,753
91,16143347,5359
88,16143347,5481
86,16143347,5360
85,16143347,1010
84,16143347,18640
84,16143347,28964
84,16143347,5385
83,16143347,20989
83,16143347,21274
83,16143347,8084
79,16143347,2359
79,16143347,28533
78,16143347,20731
76,16143347,4959
76,16143347,26459
75,16143347,3377
73,16143347,1416
73,16143347,22344
73,16143347,23784
679,16148398,13561
344,16148398,7778
298,16148398,13547
264,16148398,11557
243,16148398,11305
156,16148398,26771
200,16148938,26837
153,16148938,26771
127,16148938,8717
92,16148938,11743
85,16148938,10064
76,16148938,10059
70,16148938,17213
61,16148938,24051
1067,16150119,8717
143,16150119,17213
129,16150119,26837
106,16150119,26771
93,16150119,11743
87,16150119,30358
2070,16150830,11557
1619,16150830,8717
1139,16150830,10064
993,16150830,33114
715,16150830,10059
601,16150830,5207
461,16150830,11305
332,16150830,27199
322,16150830,26837
308,16150830,26138
306,16150830,26771
288,16150830,22743
247,16150830,22973
224,16150830,11590
163,16150830,22753
110,16150830,11743
87,16150830,1691
84,16150830,32586
79,16150830,29747
76,16150830,1128
76,16150830,29011
1343,16150831,11557
1234,16150831,8717
734,16150831,10064
685,16150831,33114
454,16150831,10059
396,16150831,5207
328,16150831,11305
243,16150831,27199
218,16150831,26771
216,16150831,26837
205,16150831,26138
183,16150831,22743
171,16150831,22973
133,16150831,11590
106,16150831,22753
78,16150831,11743
75,16150831,29316
72,16150831,29747
61,16150831,18851
553,16150996,8717
540,16150996,11557
207,16150996,8922
197,16150996,26138
153,16150996,27199
82,16150996,29076
942,16151178,11557
465,16151178,33114
417,16151178,26138
301,16151178,8055
290,16151178,8717
481,16152943,8717
301,16152943,11557
291,16152943,26138
263,16152943,21387
125,16152943,27199
118,16152943,17213
1744,16158498,8717
477,16158498,5951
337,16158498,21689
200,16158498,24526
127,16158498,21773
115,16158498,27095
381,16158508,11743
327,16158508,8717
288,16158508,14487
111,16158508,4949
96,16158508,7852
57,16158508,14467
52,16158508,1642
49,16158508,1659
44,16158508,11557
40,16158508,17213
38,16158508,18045
33,16158508,18326
30,16158508,1416
29,16158508,33114
29,16158508,22743
29,16158508,28204
26,16158508,14877
21,16158508,5207
21,16158508,12123
20,16158508,22034
19,16158508,8067
18,16158508,10197
17,16158508,3389
17,16158508,6750
17,16158508,4834
16,16158508,3371
16,16158508,12048
16,16158508,711
15,16158508,9477
14,16158508,11221
14,16158508,2852
14,16158508,21876
13,16158508,8055
13,16158508,18318
13,16158508,12948
13,16158508,4959
13,16158508,28964
12,16158508,21989
12,16158508,26138
12,16158508,18054
10,16158508,722
10,16158508,5051
10,16158508,28218
9,16158508,3392
9,16158508,12600
9,16158508,18367
9,16158508,18051
9,16158508,9484
9,16158508,8346
9,16158508,12869
9,16158508,28215
8,16158508,11243
8,16158508,28974
8,16158508,26697
8,16158508,31382
585,16158519,26138
382,16158519,8717
214,16158519,20939
210,16158519,21831
205,16158519,26207
147,16158519,11743
107,16158519,8076
80,16158519,29076
63,16158519,17213
55,16158519,11557
52,16158519,5207
51,16158519,3389
51,16158519,3371
49,16158519,26041
45,16158519,22743
45,16158519,6750
41,16158519,9221
40,16158519,1642
38,16158519,8055
34,16158519,3392
34,16158519,21827
33,16158519,10197
33,16158519,8517
32,16158519,3358
31,16158519,18045
25,16158519,3379
25,16158519,1659
24,16158519,26146
21,16158519,18051
20,16158519,20994
20,16158519,711
20,16158519,21815
19,16158519,20989
19,16158519,26172
18,16158519,30358
18,16158519,20926
18,16158519,26039
16,16158519,32586
16,16158519,4949
15,16158519,20849
15,16158519,10210
15,16158519,3377
15,16158519,722
14,16158519,22753
14,16158519,21840
12,16158519,18054
12,16158519,28525
526,16158527,8717
210,16158527,20939
165,16158527,16550
107,16158527,11743
68,16158527,30358
65,16158527,8517
457,16158535,14487
266,16158535,11743
238,16158535,8717
161,16158535,26138
129,16158535,6750
117,16158535,11557
7671,16158542,8717
2361,16158542,21689
1516,16158542,4949
1318,16158542,14552
1082,16158542,21773
782,16158542,11557
486,16158558,26138
325,16158558,8717
300,16158558,21831
261,16158558,11305
187,16158558,22973
176,16158558,32623
164,16158558,27199
357,16158563,20939
87,16158563,8717
77,16158563,11557
75,16158563,11743
70,16158563,14487
70,16158563,4949
647,16158596,11743
637,16158596,26837
629,16158596,8717
452,16158596,26771
316,16158596,30358
278,16158596,11557
238,16158596,11305
133,16158596,20939
103,16158596,26894
98,16158596,22743
96,16158596,5207
95,16158596,3389
95,16158596,4949
89,16158596,18045
85,16158596,17213
77,16158596,1642
66,16158596,26785
66,16158596,1659
57,16158596,3392
57,16158596,10059
53,16158596,33114
51,16158596,10197
47,16158596,10064
46,16158596,8055
44,16158596,3371
44,16158596,29076
42,16158596,26897
40,16158596,20994
37,16158596,32586
33,16158596,31617
33,16158596,28300
33,16158596,17591
31,16158596,22753
31,16158596,19524
30,16158596,26138
29,16158596,22034
27,16158596,1691
27,16158596,3358
27,16158596,3465
23,16158596,12948
23,16158596,3377
22,16158596,10210
22,16158596,30386
21,16158596,11370
21,16158596,1540
20,16158596,11376
19,16158596,22973
19,16158596,8067
19,16158596,5051
19,16158596,3461
18,16158596,30672
18,16158596,29316
17,16158596,1416
17,16158596,28525
17,16158596,1973
16,16158596,21989
15,16158596,9477
15,16158596,28532
14,16158596,26842
14,16158596,751
14,16158596,27412
13,16158596,18886
13,16158596,9221
13,16158596,18326
11869,16160797,8717
5929,16160797,20939
2932,16160797,11743
1676,16160797,8517
1474,16160797,11557
1039,16160797,5207
844,16163690,11557
759,16163690,26138
639,16163690,17450
591,16163690,8717
476,16163690,4508
408,16163690,8076
350,16163690,8055
956,16164271,13561
701,16164271,7778
605,16164271,14821
401,16164271,13547
293,16164271,11305
225,16164271,11557
118,16164271,11743
86,16164271,7806
71,16164271,27199
71,16164271,7739
491,16169737,20939
295,16169737,16184
270,16169737,11743
168,16169737,27199
141,16169737,15048
139,16169737,26138
131,16169737,8717
121,16169737,8517
114,16169737,11557
111,16169737,3389
109,16169737,3371
101,16169737,6750
88,16169737,1691
86,16169737,30358
85,16169737,18045
77,16169737,3392
73,16169737,10951
65,16169737,29076
58,16169737,3379
55,16169737,1642
52,16169737,5207
52,16169737,20994
50,16169737,20926
49,16169737,17213
49,16169737,8055
48,16169737,1659
48,16169737,12680
47,16169737,22743
47,16169737,9221
47,16169737,10197
46,16169737,3377
44,16169737,3358
44,16169737,1540
42,16169737,10954
33,16169737,20989
31,16169737,1542
27,16169737,7725
26,16169737,722
24,16169737,12035
24,16169737,26207
24,16169737,12441
23,16169737,18051
23,16169737,11599
19,16169737,15067
17,16169737,22753
17,16169737,18284
16,16169737,10093
16,16169737,22618
15,16169737,8533
15,16169737,5481
15,16169737,15060
15,16169737,14218
14,16169737,18054
14,16169737,10210
14,16169737,9336
14,16169737,8527
14,16169737,736
14,16169737,9484
14,16169737,9638
14,16169737,8429
14,16169737,159
13,16169737,12663
12,16169737,20774
12,16169737,32586
12,16169737,30386
12,16169737,20957
12,16169737,4949
12,16169737,1416
12,16169737,711
12,16169737,9477
11,16169737,11978
11,16169737,8076
11,16169737,6729
11,16169737,22135
11,16169737,17842
10,16169737,11503
10,16169737,12135
10,16169737,547
627,16170522,8717
83,16170522,11557
64,16170522,33777
42,16170522,14821
38,16170522,22743
36,16170522,22034
261,16170625,8717
154,16170625,11557
126,16170625,33860
87,16170625,23831
39,16170625,23171
38,16170625,22743
350,16171259,8717
276,16171259,11743
73,16171259,7686
59,16171259,14487
52,16171259,17639
50,16171259,4949
562,16171272,14487
529,16171272,11743
158,16171272,4949
93,16171272,21152
88,16171272,14467
79,16171272,1753
864,16171291,8717
649,16171291,11743
353,16171291,30358
297,16171291,4949
134,16171291,29076
131,16171291,20994
121,16171291,17213
112,16171291,5207
111,16171291,3389
105,16171291,3371
102,16171291,24521
100,16171291,3392
94,16171291,11557
93,16171291,8055
91,16171291,22743
86,16171291,18045
85,16171291,8517
77,16171291,1642
74,16171291,30386
68,16171291,8067
68,16171291,1659
46,16171291,20939
46,16171291,3379
44,16171291,20989
43,16171291,20656
39,16171291,6184
37,16171291,5051
37,16171291,25630
36,16171291,10197
36,16171291,4959
1026,16172634,21387
747,16172634,26138
402,16172634,11557
366,16172634,8055
216,16172634,27199
167,16172634,8076
110,16172634,5207
102,16172634,6750
100,16172634,17213
95,16172634,10197
76,16172634,10210
68,16172634,33114
64,16172634,7668
61,16172634,1642
59,16172634,11743
55,16172634,722
51,16172634,8276
50,16172634,18045
42,16172634,22743
42,16172634,3389
39,16172634,10093
37,16172634,25438
35,16172634,10094
35,16172634,7677
34,16172634,12680
33,16172634,16740
32,16172634,11590
31,16172634,1078
31,16172634,4942
30,16172634,20673
29,16172634,3392
28,16172634,25167
28,16172634,9638
28,16172634,18592
27,16172634,22753
27,16172634,4944
27,16172634,2852
26,16172634,3371
25,16172634,25822
23,16172634,18640
22,16172634,1128
21,16172634,23037
21,16172634,22333
21,16172634,21815
21,16172634,27766
479,16174197,8717
317,16174197,26138
287,16174197,10825
231,16174197,11557
177,16174197,4055
157,16174197,27199
113,16174197,17213
111,16174197,8076
100,16174197,8055
92,16174197,2136
83,16174197,10824
75,16174197,1642
73,16174197,10817
50,16174197,9638
36,16174197,10197
33,16174197,28612
32,16174197,21387
32,16174197,2138
31,16174197,7511
30,16174197,6663
29,16174197,4542
28,16174197,22743
27,16174197,18668
25,16174197,19524
24,16174197,17341
23,16174197,23037
21,16174197,2132
20,16174197,11590
20,16174197,1659
20,16174197,14894
19,16174197,1679
18,16174197,22333
18,16174197,22345
17,16174197,5207
17,16174197,27975
16,16174197,22219
15,16174197,17217
15,16174197,1078
15,16174197,12035
15,16174197,24662
15,16174197,3786
15,16174197,17906
15,16174197,6662
14,16174197,10210
14,16174197,14903
13,16174197,22753
13,16174197,29076
13,16174197,1010
13,16174197,17243
12,16174197,11497
12,16174197,9477
12,16174197,17260
12,16174197,17303
12,16174197,9535
11,16174197,1128
11,16174197,3358
11,16174197,26149
10,16174197,11743
10,16174197,20824
10,16174197,11595
10,16174197,9886
10,16174197,10093
10,16174197,10094
10,16174197,722
10,16174197,22696
602,16175040,11557
495,16175040,33114
403,16175040,11305
302,16175040,22973
300,16175040,8717
237,16175040,26138
2432,16176440,8717
1547,16176440,11743
643,16176440,4949
438,16176440,11557
347,16176440,8055
255,16176440,17213
2441,16181775,4949
1908,16181775,11557
1269,16181775,8055
1083,16181775,15048
826,16181775,11743
761,16181775,6750
568,16182601,8717
171,16182601,21689
124,16182601,12175
108,16182601,11557
99,16182601,19733
76,16182601,7077
970,16218778,8717
129,16218778,21773
117,16218778,19742
53,16218778,21689
52,16218778,19733
35,16218778,4615
277,16233105,8717
241,16233105,26138
227,16233105,21387
101,16233105,11557
91,16233105,17213
67,16233105,7668
950,16240761,8717
616,16240761,14487
359,16240761,11743
233,16240761,32353
174,16240761,11557
86,16240761,14467
83,16240761,3371
66,16240761,22743
66,16240761,3389
66,16240761,4949
733,16247792,8717
612,16247792,11557
539,16247792,26138
198,16247792,27199
157,16247792,8076
111,16247792,8055
86,16247792,1642
81,16247792,29165
74,16247792,21387
74,16247792,10825
72,16247792,10835
50,16247792,2136
45,16247792,5207
41,16247792,10824
39,16247792,17213
39,16247792,10817
38,16247792,22743
38,16247792,10197
37,16247792,29384
36,16247792,11743
36,16247792,11590
36,16247792,11497
33,16247792,7668
33,16247792,2852
32,16247792,18045
30,16247792,10210
28,16247792,9638
28,16247792,12773
27,16247792,22753
27,16247792,32023
26,16247792,6750
26,16247792,7857
25,16247792,28848
25,16247792,1679
24,16247792,1128
24,16247792,31232
24,16247792,9192
23,16247792,11550
23,16247792,23037
22,16247792,4944
22,16247792,9187
21,16247792,27170
21,16247792,30516
20,16247792,4942
20,16247792,3668
19,16247792,22944
18,16247792,2104
18,16247792,32586
17,16247792,2138
17,16247792,32032
16,16247792,1659
16,16247792,24187
16,16247792,9822
16,16247792,21971
15,16247792,3389
15,16247792,20824
15,16247792,10093
15,16247792,1078
2013,16248068,11557
1955,16248068,33114
1770,16248068,8717
1518,16248068,26138
1211,16248068,10064
774,16248068,5207
760,16248068,10059
632,16248068,11305
512,16248068,22743
512,16248068,27199
408,16248068,11743
289,16248068,11590
261,16248068,22753
252,16248068,20774
225,16248068,3389
197,16248068,33012
189,16248068,30094
168,16248068,3392
167,16248068,11505
163,16248068,26837
151,16248068,26305
151,16248068,17177
147,16248068,33007
139,16248068,11497
136,16248068,18668
135,16248068,3371
132,16248068,18640
131,16248068,29452
131,16248068,32996
129,16248068,10197
129,16248068,783
129,16248068,30095
118,16248068,1128
114,16248068,1078
111,16248068,18045
110,16248068,17213
110,16248068,32586
109,16248068,8408
104,16248068,6750
103,16248068,26771
97,16248068,1010
92,16248068,22352
92,16248068,20781
90,16248068,11978
87,16248068,9598
85,16248068,10644
84,16248068,12700
83,16248068,11550
83,16248068,33023
82,16248068,27073
79,16248068,10210
78,16248068,5180
77,16248068,20849
77,16248068,20824
77,16248068,831
76,16248068,8055
72,16248068,31232
71,16248068,3379
70,16248068,4944
69,16248068,11595
69,16248068,9638
66,16248068,11491
66,16248068,25167
66,16248068,10067
65,16248068,781
63,16248068,18680
63,16248068,22344
63,16248068,24310
62,16248068,5481
61,16248068,9221
60,16248068,33009
59,16248068,33124
59,16248068,21274
59,16248068,5359
59,16248068,766
59,16248068,5393
58,16248068,17217
57,16248068,29765
56,16248068,22034
56,16248068,19699
55,16248068,5444
55,16248068,29316
55,16248068,805
54,16248068,10093
54,16248068,3358
53,16248068,33045
607,16248078,8717
155,16248078,11743
149,16248078,8883
135,16248078,30358
121,16248078,20939
68,16248078,10866
1807,16248113,8717
1793,16248113,11305
741,16248113,11557
598,16248113,19974
539,16248113,33114
317,16248113,5207
337,16248114,11743
94,16248114,11557
73,16248114,8717
56,16248114,8055
54,16248114,5207
52,16248114,6999
390,16248139,8717
154,16248139,11743
90,16248139,6750
39,16248139,3371
37,16248139,9784
36,16248139,26138
293,16248196,8717
76,16248196,27095
71,16248196,21773
53,16248196,23471
48,16248196,22743
46,16248196,24526
45,16248196,21689
40,16248196,9221
849,16248223,11305
829,16248223,14487
394,16248223,11743
257,16248223,26138
235,16248223,14467
232,16248223,22973
655,16248311,14487
424,16248311,11743
204,16248311,4949
170,16248311,8717
124,16248311,11557
122,16248311,17213
105,16248311,14467
5312,16256798,8717
415,16256798,5951
261,16256798,21689
196,16256798,27095
119,16256798,27111
108,16256798,23334
341,16277248,13561
320,16277248,7778
207,16277248,13547
157,16277248,8717
123,16277248,11305
100,16277248,19052
3100,16278318,8717
1597,16278318,26837
1528,16278318,26771
753,16278318,11743
401,16278318,3389
365,16278318,33114
306,16278318,26894
292,16278318,3392
273,16278318,11557
232,16278318,11305
226,16278318,22743
195,16278318,3371
185,16278318,5207
168,16278318,26785
140,16278318,1691
132,16278318,18045
127,16278318,2056
126,16278318,17213
120,16278318,3358
92,16278318,1416
90,16278318,1642
81,16278318,3377
78,16278318,3379
71,16278318,783
71,16278318,9638
64,16278318,32586
64,16278318,1659
348,16279715,11557
309,16279715,26138
282,16279715,21387
149,16279715,27199
125,16279715,8055
110,16279715,8076
81,16279715,17213
67,16279715,9638
66,16279715,20673
58,16279715,7511
51,16279715,10825
532,16279856,33114
433,16279856,26837
433,16279856,26771
272,16279856,11557
237,16279856,5207
217,16279856,10064
168,16279856,22743
156,16279856,27199
151,16279856,10059
147,16279856,11305
122,16279856,11743
115,16279856,8717
89,16279856,1691
72,16279856,16070
61,16279856,18045
60,16279856,22753
52,16279856,26894
51,16279856,29452
48,16279856,20939
44,16279856,1540
43,16279856,3389
43,16279856,9477
38,16279856,17213
38,16279856,19524
37,16279856,33012
37,16279856,9638
36,16279856,30358
35,16279856,20774
34,16279856,31944
94,16280678,3389
58,16280678,3371
57,16280678,31617
53,16280678,3358
50,16280678,11305
47,16280678,22743
46,16280678,31745
43,16280678,17213
37,16280678,29011
35,16280678,8717
27,16280678,32345
25,16280678,3377
22,16280678,26897
22,16280678,1642
21,16280678,3379
19,16280678,11557
17,16280678,11370
17,16280678,29872
16,16280678,9221
16,16280678,1540
14,16280678,751
14,16280678,13320
13,16280678,10094
13,16280678,27613
13,16280678,14179
11,16280678,15822
10,16280678,26842
10,16280678,12680
10,16280678,8066
9,16280678,3392
9,16280678,8055
9,16280678,26837
9,16280678,27473
8,16280678,1542
8,16280678,11503
8,16280678,10093
8,16280678,26771
8,16280678,21024
7,16280678,11590
7,16280678,22753
7,16280678,11497
7,16280678,11550
7,16280678,9277
7,16280678,18282
7,16280678,32341
7,16280678,11378
7,16280678,17047
6,16280678,1128
6,16280678,22034
6,16280678,32623
6,16280678,18045
6,16280678,12048
6,16280678,18051
6,16280678,9638
6,16280678,28300
6,16280678,27403
6,16280678,26774
6,16280678,11376
6,16280678,14361
6,16280678,21815
6,16280678,15060
6,16280678,21492
6,16280678,11136
6,16280678,752
5,16280678,33114
5,16280678,11595
5,16280678,10731
5,16280678,18990
5,16280678,32586
5,16280678,18284
5,16280678,1659
5,16280678,25822
5,16280678,31509
5,16280678,1654
5,16280678,12663
5,16280678,3360
5,16280678,27766
5,16280678,21280
5,16280678,13323
5,16280678,29013
5,16280678,31618
5,16280678,738
5,16280678,15823
5,16280678,9962
5,16280678,29871
504,16280689,31617
477,16280689,11305
419,16280689,8717
85,16280689,31745
74,16280689,11743
66,16280689,18886
1021,16282066,11557
672,16282066,22973
649,16282066,8717
611,16282066,33114
552,16282066,26138
371,16282066,11305
512,16299256,8717
225,16299256,11557
221,16299256,21387
211,16299256,26138
152,16299256,27199
125,16299256,28422
434,16299341,20939
272,16299341,8717
185,16299341,26138
170,16299341,15954
168,16299341,16258
122,16299341,15359
116,16299341,15358
114,16299341,11743
114,16299341,8517
101,16299341,12709
1064,16299991,8717
271,16299991,11305
197,16299991,17213
87,16299991,33114
65,16299991,10197
63,16299991,22743
540,16301111,8717
252,16301111,11557
225,16301111,26138
150,16301111,33114
104,16301111,21387
85,16301111,8055
1111,16303287,8717
644,16303287,11305
545,16303287,11557
434,16303287,5207
379,16303287,33114
320,16303287,22743
213,16303287,18886
196,16303287,6362
155,16303287,22753
126,16303287,22973
120,16303287,31617
120,16303287,18001
117,16303287,27432
115,16303287,20774
108,16303287,27669
86,16303287,18011
85,16303287,22027
81,16303287,31745
76,16303287,27199
74,16303287,26138
67,16303287,33009
64,16303287,29316
62,16303287,11743
61,16303287,11590
61,16303287,18045
56,16303287,29011
3046,16429619,11305
2355,16429619,8717
1609,16429619,11557
1530,16429619,33114
923,16429619,26138
225,16479439,14821
189,16479439,26837
170,16479439,26771
152,16479439,33268
142,16479439,8717
120,16479439,24051
100,16479439,11305
91,16479439,33262
212,16704759,26138
175,16704759,10825
170,16704759,11557
146,16704759,8717
110,16704759,27199
91,16704759,4055
376,16718083,21387
336,16718083,26138
289,16718083,11557
154,16718083,33114
122,16718083,8055
89,16718083,27199
89,16718083,7668
79,16718083,1499
53,16718083,8076
52,16718083,16370
51,16718083,17213
47,16718083,7677
44,16718083,9886
42,16718083,722
41,16718083,11743
41,16718083,11590
40,16718083,11497
37,16718083,5207
37,16718083,10539
34,16718083,2538
31,16718083,22743
30,16718083,10197
30,16718083,10094
29,16718083,18640
29,16718083,30516
29,16718083,32023
28,16718083,11595
27,16718083,29720
26,16718083,23037
25,16718083,17217
24,16718083,18680
24,16718083,10093
24,16718083,9976
23,16718083,1128
23,16718083,1642
23,16718083,32586
23,16718083,9638
23,16718083,29721
22,16718083,10210
21,16718083,25438
19,16718083,2104
19,16718083,18045
19,16718083,18851
19,16718083,2541
18,16718083,4942
18,16718083,2180
18,16718083,3414
